Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,0,1,3,0,15,37,13,8,10,19,21,124.9,0,0,0,1,0,1,19,0,6,6,6.0,12.5,6,6,6,12.833333333333334,12.7,3.7,-1.7,1
4,14,1,11,0,15,4,13,9,24,14,10,114.0,1,0,1,0,0,0,31,0,7,8,5.0,12.56,7,8,5,12.56,7.6,2.6,0.32,0
4,3,5,11,0,15,54,13,24,24,0,6,131.1,1,0,0,1,0,0,18,0,7,7,7.0,13.19,8,8,8,14.23125,11.1,0.6,2.02,1
4,0,1,13,0,15,60,13,24,9,19,21,129.3,0,0,1,1,0,1,19,0,6,11,3.0,11.0,6,9,4,11.25,10.8,1.4,1.74,1
4,0,1,2,0,15,58,13,16,8,17,1,129.7,1,0,0,1,0,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,13.9,-0.3,0.79,1
4,3,1,13,0,15,41,13,10,8,19,12,120.8,0,0,0,1,0,1,19,0,6,11,5.0,11.6,6,10,6,11.714285714285714,15.5,2.8,-4.06,1
4,0,1,11,0,15,39,13,9,9,19,3,135.0,0,0,0,1,0,0,19,0,7,7,6.0,14.266666666666666,7,7,6,14.266666666666666,7.6,2.6,0.32,1
3,8,1,14,1,8,32,13,10,28,18,20,130.0,0,0,0,1,0,0,30,0,10,11,9.0,12.666666666666666,7,7,7,12.428571428571429,7.6,2.6,0.32,1
4,4,6,11,0,15,59,13,24,24,5,3,130.8,1,0,0,1,0,0,18,0,8,11,7.0,12.771428571428572,8,11,7,12.771428571428572,12.7,3.7,-1.7,1
4,4,5,16,0,15,27,13,17,16,17,6,111.9,1,0,0,1,0,0,21,0,5,12,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,16,1,13,0,15,67,13,24,8,0,21,145.9,0,0,0,1,0,1,19,0,6,6,6.0,15.5,6,7,6,13.571428571428571,13.9,-0.3,0.79,1
4,3,1,6,0,15,20,13,9,9,0,0,113.5,1,0,0,1,0,0,19,0,6,8,6.0,11.333333333333334,6,12,4,13.75,8.9,1.4,3.51,0
4,0,2,0,0,15,27,13,24,9,0,17,135.4,1,0,0,1,0,1,19,0,6,6,6.0,13.333333333333334,6,10,5,13.4,8.9,1.4,3.51,1
3,14,1,10,1,15,54,13,10,10,19,3,130.2,0,0,0,1,0,1,34,0,5,13,4.0,12.333333333333334,5,14,2,10.0,16.2,0.3,-0.92,1
4,3,1,2,0,15,39,13,16,24,19,21,126.9,1,0,0,1,0,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,5,9,0,15,40,13,9,8,5,1,119.8,1,0,0,1,0,0,19,0,5,8,5.0,12.6,5,9,4,11.6,8.9,1.4,3.51,1
4,14,1,16,0,15,43,13,9,9,16,17,130.0,1,0,0,1,0,0,24,0,6,7,6.0,14.857142857142858,6,10,5,13.6,13.9,-0.3,0.79,1
3,5,1,9,0,15,39,13,9,10,16,1,138.0,0,0,0,1,0,0,34,0,10,16,10.5,11.916666666666666,10,13,11,13.181818181818182,7.6,2.6,0.32,1
3,14,1,10,1,15,13,13,28,28,18,20,114.6,1,0,0,1,0,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,14,1,10,1,15,54,13,10,10,19,12,140.0,0,0,0,0,0,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,15.5,2.8,-4.06,0
4,0,2,16,0,15,64,13,8,9,0,21,134.7,1,0,0,1,0,0,18,0,6,6,6.0,17.0,6,6,6,15.5,8.9,1.4,3.51,1
3,14,1,1,0,15,54,13,10,10,19,3,104.8,0,0,0,1,0,0,34,0,10,16,10.5,12.210526315789474,10,13,12,11.384615384615383,15.5,2.8,-4.06,1
3,14,1,5,0,15,78,13,16,24,17,12,126.5,0,0,0,1,0,1,30,0,6,8,6.0,13.0,6,9,5,12.857142857142858,13.9,-0.3,0.79,1
0,0,1,10,1,15,39,13,10,10,19,21,118.1,0,0,1,0,0,0,34,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,16,1,1,0,16,78,13,8,8,19,3,160.0,1,0,0,1,0,0,20,0,6,7,6.0,13.571428571428571,6,9,6,12.714285714285714,12.4,0.5,1.79,1
3,14,2,12,0,13,43,13,28,28,23,25,100.5,0,0,0,1,0,0,34,0,3,7,1.0,14.0,2,4,0,6.874999999999999,11.1,0.6,2.02,0
3,14,1,8,0,5,43,13,10,10,19,3,110.0,0,0,0,0,0,0,34,0,5,5,0.0,7.3999999999999995,4,5,0,6.874999999999999,15.5,2.8,-4.06,0
3,17,1,9,0,15,4,13,10,10,19,21,100.0,1,0,0,1,0,0,34,0,10,16,10.5,12.461538461538462,10,13,10,11.1,15.5,2.8,-4.06,0
4,16,1,16,0,16,54,13,16,16,0,19,140.0,1,0,0,1,0,0,19,0,6,8,4.0,14.4,6,6,5,13.0,13.9,-0.3,0.79,1
4,4,2,8,0,15,12,13,24,24,0,0,109.0,1,0,0,0,0,0,20,0,6,6,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,0,3,8,0,15,39,13,24,10,0,12,120.9,1,0,1,1,0,0,18,0,6,6,6.0,14.333333333333334,6,6,6,14.166666666666666,8.9,1.4,3.51,1
4,15,1,1,0,14,39,13,24,24,10,11,125.8,0,0,1,1,0,0,21,0,10,16,10.5,11.909090909090908,10,14,11,10.727272727272728,8.9,1.4,3.51,1
4,4,3,5,0,15,83,13,24,24,11,6,160.15000000000003,1,0,0,1,0,0,18,0,6,8,6.0,13.714285714285714,6,8,6,14.375,13.9,-0.3,0.79,1
4,0,1,11,0,15,33,13,9,9,19,1,122.0,1,0,1,1,0,0,19,0,7,0,0.0,7.3999999999999995,8,0,0,6.874999999999999,11.1,0.6,2.02,0
4,3,1,11,0,15,48,13,24,24,19,21,127.9,1,0,0,1,0,1,18,0,7,10,5.0,13.46,7,8,7,12.2375,11.1,0.6,2.02,0
4,0,1,8,0,15,42,13,24,16,5,6,135.8,1,0,0,1,0,0,19,0,6,6,6.0,15.0,6,6,6,13.333333333333334,11.1,0.6,2.02,1
4,0,1,2,0,15,81,13,24,24,0,6,149.7,1,0,0,1,0,1,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,2,0,0,15,78,13,15,24,0,0,137.3,1,0,0,1,0,0,19,0,6,7,5.0,13.4,6,6,5,12.8,12.7,3.7,-1.7,1
0,5,1,13,0,15,26,13,10,10,19,21,110.0,0,0,1,1,0,0,34,0,6,13,4.0,11.25,6,8,4,13.75,13.9,-0.3,0.79,1
4,0,1,16,0,15,54,13,16,16,17,19,146.4,0,0,0,1,0,0,18,0,5,5,5.0,12.6,5,7,5,11.6,7.6,2.6,0.32,1
3,14,1,14,1,15,54,13,10,10,19,21,121.0,0,0,0,1,0,0,34,0,6,8,6.0,12.666666666666666,6,6,6,11.833333333333334,10.8,1.4,1.74,1
4,5,1,3,0,15,54,13,10,10,3,3,125.2,0,0,1,1,0,0,34,0,10,16,10.5,12.333333333333334,10,16,12,12.105263157894736,12.4,0.5,1.79,1
4,3,2,8,0,15,18,13,24,24,11,12,119.6,1,0,0,1,0,1,22,0,6,11,5.0,12.0,6,11,5,11.0,7.6,2.6,0.32,0
0,14,1,9,0,15,54,13,10,10,19,21,142.8,0,0,0,1,0,0,34,0,5,5,5.0,16.4,5,5,5,16.6,7.6,2.6,0.32,1
3,14,1,14,1,5,43,13,16,9,9,10,123.5,0,0,0,1,0,0,34,0,2,1,0.0,7.3999999999999995,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,14,1,1,0,5,43,13,10,10,19,21,100.0,0,0,0,1,0,0,34,0,6,10,6.0,12.75,6,6,4,14.75,13.9,-0.3,0.79,1
3,14,1,10,1,5,43,13,10,10,19,21,150.3,0,0,0,1,0,0,34,0,5,5,5.0,14.8,5,5,5,14.4,7.6,2.6,0.32,1
4,0,1,2,0,8,19,13,16,16,17,19,128.2,0,0,0,1,0,0,22,0,10,16,10.5,10.36842105263158,10,16,12,11.5,11.1,0.6,2.02,1
3,14,1,11,0,15,13,13,10,10,19,3,114.3,0,0,0,1,0,0,34,0,7,0,0.0,7.3999999999999995,8,0,0,6.874999999999999,10.8,1.4,1.74,0
1,17,1,15,0,7,26,13,10,10,0,21,120.0,0,0,0,1,0,0,32,0,10,16,10.5,12.692307692307692,10,16,12,12.384615384615383,10.8,1.4,1.74,1
3,14,1,10,1,13,43,13,10,28,9,10,110.7,1,0,0,1,0,0,34,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,7.6,2.6,0.32,0
4,14,1,12,0,15,43,17,16,16,0,0,160.15000000000003,0,0,1,0,0,0,34,1,7,7,0.0,7.3999999999999995,5,10,0,6.874999999999999,12.4,0.5,1.79,0
3,17,1,3,0,15,43,13,10,10,0,17,100.0,0,0,0,1,0,0,34,0,10,16,10.5,13.0,10,16,8,11.875,12.7,3.7,-1.7,0
0,14,1,14,1,15,43,13,8,10,11,17,144.5,0,0,0,1,0,0,34,0,6,13,4.0,12.5,6,8,3,11.666666666666666,16.2,0.3,-0.92,0
0,14,1,14,1,5,43,13,10,10,19,17,134.5,0,0,0,1,0,1,34,0,6,8,5.0,12.2,6,10,4,11.25,12.4,0.5,1.79,1
3,14,1,10,1,15,43,13,10,10,19,21,113.4,0,0,0,1,0,0,33,0,5,14,1.0,10.0,5,13,2,12.0,12.4,0.5,1.79,0
3,14,1,14,1,15,54,13,10,10,19,21,128.0,0,0,0,1,0,1,34,0,6,7,6.0,12.333333333333334,6,8,6,11.5,8.9,1.4,3.51,1
4,8,1,1,0,8,26,13,10,10,3,3,120.0,0,0,0,1,0,0,34,0,10,13,10.5,14.307692307692308,10,15,12,15.23076923076923,15.5,2.8,-4.06,1
4,14,1,14,1,7,39,13,10,10,11,17,147.5,0,0,0,1,0,0,34,0,10,13,10.5,14.454545454545457,8,8,8,13.5,12.7,3.7,-1.7,1
3,14,1,10,1,15,26,13,10,10,19,21,120.7,0,0,0,1,0,0,34,0,5,6,5.0,11.0,5,5,5,13.2,7.6,2.6,0.32,1
4,0,1,3,0,15,70,13,9,10,19,21,153.7,0,0,0,1,0,1,18,0,6,8,6.0,13.142857142857142,6,6,6,12.833333333333334,15.5,2.8,-4.06,1
4,3,1,13,0,15,40,13,10,10,19,17,121.9,0,0,0,1,0,1,19,0,6,8,6.0,13.75,6,7,6,11.857142857142858,16.2,0.3,-0.92,1
4,3,4,0,0,15,34,13,8,9,19,3,119.4,1,0,0,1,0,1,18,0,6,6,6.0,14.0,6,9,5,13.8,8.9,1.4,3.51,1
3,14,1,14,1,13,13,13,28,28,18,20,157.8,0,0,0,1,0,0,34,0,8,13,8.0,13.75,6,9,6,12.5,7.6,2.6,0.32,1
4,14,1,10,1,15,67,13,16,24,5,21,154.0,0,0,0,1,0,0,27,0,5,5,0.0,7.3999999999999995,5,6,0,6.874999999999999,12.4,0.5,1.79,0
4,0,2,0,0,15,40,13,24,9,0,17,135.9,1,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,8,6,12.428571428571429,8.9,1.4,3.51,1
3,5,1,14,1,15,39,13,28,28,18,20,130.0,0,0,0,1,0,0,34,0,10,12,9.0,12.444444444444445,7,8,6,12.0,9.4,-0.8,-3.12,0
4,3,4,3,0,15,28,13,8,10,19,21,118.9,1,0,0,1,0,0,20,0,6,7,6.0,12.666666666666666,6,7,5,13.0,7.6,2.6,0.32,1
3,0,1,14,1,15,68,13,10,10,19,21,152.4,0,0,0,1,0,0,34,0,6,7,6.0,11.333333333333334,6,7,6,10.5,10.8,1.4,1.74,1
4,5,1,11,0,15,47,13,16,16,17,19,100.0,0,0,0,1,0,0,18,0,7,8,7.0,13.6125,8,8,8,14.575,13.9,-0.3,0.79,1
4,4,6,11,0,15,54,13,16,9,5,5,129.0,1,0,0,1,0,0,21,0,8,8,7.0,12.414285714285716,8,8,7,12.414285714285716,12.7,3.7,-1.7,1
4,3,2,2,0,15,40,13,15,24,5,6,148.9,1,0,0,1,0,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,1
3,8,1,14,1,8,89,13,9,9,0,0,160.15000000000003,0,0,0,1,0,0,27,0,5,5,0.0,7.3999999999999995,6,0,0,6.874999999999999,9.4,-0.8,-3.12,0
3,14,1,12,0,15,4,17,8,8,19,21,130.0,0,0,0,1,0,0,32,1,7,10,7.0,11.0,8,8,8,13.125,12.7,3.7,-1.7,1
4,3,1,13,0,15,19,13,24,24,5,6,119.2,1,0,0,1,0,1,18,0,6,6,6.0,14.0,6,6,6,13.5,8.9,1.4,3.51,1
4,14,1,14,1,15,43,13,10,10,19,17,129.0,0,0,0,1,0,0,34,0,6,13,4.0,12.0,6,10,3,12.0,16.2,0.3,-0.92,0
4,3,1,8,0,15,47,13,16,24,17,6,132.5,1,0,0,1,0,0,19,0,6,7,6.0,12.5,6,7,6,12.5,10.8,1.4,1.74,1
0,14,2,14,1,15,78,13,10,8,16,12,115.0,0,0,0,1,0,1,34,0,6,8,6.0,11.333333333333334,6,9,6,11.333333333333334,10.8,1.4,1.74,1
3,0,4,11,0,15,54,13,24,10,0,21,128.0,0,0,0,1,0,1,18,0,7,7,6.0,14.066666666666668,7,7,6,14.066666666666668,7.6,2.6,0.32,1
4,5,1,16,0,15,39,13,10,10,9,10,125.1,0,0,0,1,0,0,21,0,9,14,8.0,13.555555555555555,7,10,7,13.571428571428571,7.6,2.6,0.32,1
4,16,1,1,0,15,54,13,24,9,5,21,140.0,1,0,1,0,0,0,23,0,6,13,5.0,11.6,6,11,4,12.25,12.4,0.5,1.79,0
4,3,2,8,0,15,29,13,24,24,5,6,120.9,1,0,0,1,0,0,18,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,6,11,0,15,58,13,9,9,0,0,135.3,1,0,0,1,0,0,18,0,8,8,8.0,13.27625,8,8,8,13.27625,9.4,-0.8,-3.12,1
4,5,4,16,0,15,43,13,28,28,23,25,125.2,0,0,0,1,0,0,21,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,7.6,2.6,0.32,0
4,0,2,13,0,15,47,13,26,6,18,5,135.7,1,0,0,1,0,0,19,0,6,8,6.0,14.375,6,8,6,14.75,7.6,2.6,0.32,1
2,14,2,9,0,15,43,13,10,10,19,21,110.0,0,0,0,1,0,0,34,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,9.4,-0.8,-3.12,0
3,8,1,14,1,8,13,13,10,10,19,21,110.0,0,0,0,1,0,0,34,0,10,16,10.5,13.416666666666666,10,10,10,14.5,16.2,0.3,-0.92,1
4,0,1,11,0,15,22,13,8,8,16,17,115.2,1,0,0,1,0,0,19,0,7,9,6.0,12.97166666666667,8,9,7,12.321428571428571,11.1,0.6,2.02,1
4,5,1,10,1,7,13,13,10,10,19,21,112.9,0,0,0,1,0,0,34,0,10,16,10.5,10.928571428571429,10,16,12,11.833333333333334,9.4,-0.8,-3.12,0
1,14,1,1,0,5,43,13,9,24,19,21,119.4,0,0,1,0,0,0,27,0,6,6,0.0,7.3999999999999995,6,7,0,6.874999999999999,8.9,1.4,3.51,0
4,0,1,2,0,15,80,13,9,9,0,17,152.9,1,0,0,1,0,1,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
3,14,1,13,0,5,43,13,10,10,0,0,98.5,0,0,0,1,0,0,34,0,6,14,6.0,11.333333333333334,6,11,5,12.4,15.5,2.8,-4.06,0
4,14,1,0,0,15,67,13,28,28,18,20,108.0,0,0,0,1,0,0,25,0,5,6,1.0,11.0,5,5,0,6.874999999999999,7.6,2.6,0.32,0
3,14,1,11,0,15,43,13,9,10,3,3,120.0,0,0,0,1,0,1,32,0,8,9,7.0,12.757142857142856,8,9,7,12.757142857142856,12.7,3.7,-1.7,1
4,0,1,8,0,15,71,13,10,10,19,17,150.2,0,0,0,1,0,1,18,0,6,6,6.0,14.5,6,6,6,14.666666666666666,16.2,0.3,-0.92,1
4,16,1,14,1,16,54,13,24,16,0,3,139.2,0,0,1,1,0,0,20,0,6,6,6.0,13.833333333333334,6,7,6,14.571428571428571,12.4,0.5,1.79,1
4,0,1,9,0,15,76,13,9,10,19,17,130.0,1,0,0,1,0,0,20,0,5,8,4.0,11.25,5,7,5,10.4,7.6,2.6,0.32,1
4,0,1,2,0,15,28,13,10,10,19,6,115.7,1,0,0,1,0,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,14,1,10,1,3,43,13,10,28,9,10,118.1,1,0,0,1,0,0,34,0,5,9,0.0,7.3999999999999995,5,5,2,12.5,7.6,2.6,0.32,0
4,0,1,6,0,15,41,13,13,13,18,0,119.1,1,0,1,1,0,0,29,0,5,10,1.0,13.0,5,14,0,6.874999999999999,10.8,1.4,1.74,0
4,14,1,10,1,15,39,13,10,10,3,3,111.9,0,0,1,1,0,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,0,6,11,0,15,59,13,9,9,19,21,130.5,1,0,0,1,0,0,18,0,8,12,7.0,11.971428571428572,8,12,7,11.971428571428572,12.7,3.7,-1.7,1
3,14,1,14,1,13,43,13,28,28,18,20,135.0,0,0,0,1,0,0,34,0,6,12,0.0,7.3999999999999995,6,11,0,6.874999999999999,7.6,2.6,0.32,0
4,5,1,8,0,15,43,2,28,28,9,10,130.0,0,0,1,1,0,0,23,1,6,11,1.0,16.0,6,8,4,12.25,7.6,2.6,0.32,0
4,16,1,16,0,15,67,13,7,1,3,3,150.0,1,0,0,1,0,0,21,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,5,5,3,0,15,67,13,28,28,18,20,150.2,1,0,0,0,0,0,28,0,6,9,4.0,12.75,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,14,1,14,1,15,4,13,10,10,3,12,107.5,0,0,0,1,0,0,34,0,2,2,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
0,14,1,14,1,8,4,13,10,10,19,21,130.0,0,0,0,1,0,1,34,0,6,7,5.0,12.2,6,6,6,12.333333333333334,9.4,-0.8,-3.12,1
4,0,1,2,0,15,60,13,21,24,17,0,160.1,0,0,0,1,0,1,19,0,10,12,10.5,14.5,10,15,11,13.583333333333334,8.9,1.4,3.51,1
4,14,1,1,0,15,39,13,9,9,19,15,140.0,0,0,0,1,0,0,26,0,10,13,6.0,13.0,10,14,11,13.833333333333334,15.5,2.8,-4.06,1
4,0,4,11,0,15,22,13,20,16,17,6,110.7,1,0,0,1,0,0,18,0,7,7,7.0,11.714285714285714,8,8,8,12.75,12.4,0.5,1.79,1
3,14,1,3,0,15,43,13,10,9,19,12,138.3,0,0,0,1,0,0,34,0,7,12,4.0,10.25,7,10,3,13.0,11.1,0.6,2.02,0
4,16,1,3,0,16,67,13,16,10,17,17,150.0,0,0,0,1,0,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
4,3,6,0,0,15,16,13,20,24,5,1,112.3,0,0,0,1,0,0,20,0,6,9,6.0,12.375,6,7,6,13.142857142857142,11.1,0.6,2.02,1
4,0,6,3,0,15,47,13,24,9,11,12,122.0,0,0,0,1,0,0,18,0,6,6,6.0,12.666666666666666,6,6,6,12.0,7.6,2.6,0.32,1
4,14,1,16,0,15,54,13,16,16,0,19,141.7,1,0,0,1,0,0,27,0,6,13,3.0,10.5,6,16,1,12.0,12.4,0.5,1.79,0
3,0,1,1,0,15,40,13,9,8,11,12,118.4,0,0,0,1,0,0,20,0,6,11,6.0,14.125,6,10,5,12.6,13.9,-0.3,0.79,1
4,0,3,16,0,15,49,13,24,24,0,5,128.7,1,0,0,1,0,0,18,0,6,7,6.0,14.666666666666666,6,12,6,13.833333333333334,8.9,1.4,3.51,1
4,14,1,2,0,15,54,13,10,10,19,21,100.8,0,1,0,1,0,0,26,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,0
0,14,1,13,0,15,26,13,10,10,19,21,125.5,1,0,0,1,0,1,34,0,6,7,6.0,14.0,6,7,5,14.8,12.7,3.7,-1.7,1
4,0,1,2,0,15,52,13,10,10,19,21,124.0,1,0,0,1,0,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,1
4,8,1,11,0,8,39,13,10,10,19,12,130.0,0,0,0,1,0,0,34,0,7,7,0.0,7.3999999999999995,7,7,0,6.874999999999999,16.2,0.3,-0.92,0
3,14,1,14,1,8,13,13,10,10,19,21,160.15000000000003,0,0,0,1,0,0,34,0,10,11,10.5,12.636363636363637,8,8,8,11.0,13.9,-0.3,0.79,1
3,14,1,3,0,5,43,13,10,9,5,17,100.0,0,0,0,1,0,0,34,0,6,11,3.0,12.333333333333334,6,13,2,11.0,7.6,2.6,0.32,0
1,14,1,15,0,15,43,13,15,15,17,19,103.0,0,0,0,1,0,0,34,0,6,7,6.0,15.0,6,10,6,12.833333333333334,10.8,1.4,1.74,1
4,0,1,0,0,15,43,13,24,24,19,15,103.0,1,0,0,1,0,1,20,0,6,8,4.0,11.75,6,10,6,12.666666666666666,10.8,1.4,1.74,1
4,0,1,11,0,15,52,13,9,10,19,21,131.5,1,0,0,1,0,0,18,0,8,8,7.0,14.13714285714286,8,8,7,14.13714285714286,10.8,1.4,1.74,1
4,4,3,5,0,15,45,13,24,24,5,0,121.4,0,0,0,1,0,0,18,0,6,6,2.0,12.0,6,6,1,11.0,9.4,-0.8,-3.12,0
3,0,1,10,1,8,78,13,24,16,0,21,137.3,0,0,0,1,0,0,23,0,5,5,5.0,10.8,5,9,4,11.5,9.4,-0.8,-3.12,1
4,0,1,5,0,15,31,13,9,9,19,21,138.4,1,0,1,1,0,1,19,0,6,8,6.0,13.285714285714286,6,8,6,12.5,13.9,-0.3,0.79,0
4,3,1,9,0,15,48,13,24,16,16,6,131.1,1,0,1,1,0,1,19,0,5,7,5.0,13.6,5,5,5,12.6,8.9,1.4,3.51,1
4,17,1,11,0,15,75,13,16,16,5,6,100.0,0,0,0,1,0,0,18,0,7,8,7.0,13.55,8,8,8,14.1875,13.9,-0.3,0.79,1
4,14,2,14,1,15,4,13,12,10,9,10,100.0,0,0,0,1,0,0,34,0,6,10,4.0,13.5,6,7,6,11.166666666666666,7.6,2.6,0.32,1
4,14,1,0,0,15,39,13,9,16,0,19,159.0,0,0,0,1,0,1,34,0,6,8,5.0,11.6,6,9,5,14.2,12.4,0.5,1.79,1
4,5,2,13,0,15,43,13,9,9,0,12,120.6,1,0,0,1,0,0,24,0,10,16,10.0,12.5,7,9,4,12.6,16.2,0.3,-0.92,1
4,14,1,10,1,8,26,13,9,24,19,12,134.0,0,0,0,1,0,0,25,0,5,14,1.0,11.0,5,11,2,12.666666666666666,16.2,0.3,-0.92,0
4,2,6,9,0,15,37,13,10,10,19,21,116.5,1,0,0,1,0,0,20,0,5,8,4.0,11.6,5,10,3,12.333333333333334,7.6,2.6,0.32,1
1,5,1,10,1,8,39,13,16,16,14,15,130.0,0,0,0,1,0,0,34,0,10,14,10.0,14.636363636363637,10,13,10,14.6,16.2,0.3,-0.92,1
4,0,2,15,0,15,41,13,24,9,19,21,129.9,1,0,0,1,0,1,19,0,6,8,6.0,13.0,6,6,6,12.166666666666666,8.9,1.4,3.51,1
4,17,1,3,0,13,43,13,24,16,5,19,133.7,0,0,0,1,0,0,28,0,10,16,10.5,12.785714285714286,10,16,12,13.875,16.2,0.3,-0.92,0
4,0,3,5,0,15,38,13,17,16,11,17,124.8,1,0,0,1,0,0,21,0,6,6,6.0,14.5,6,7,5,12.0,12.4,0.5,1.79,1
4,0,1,16,0,15,46,13,16,15,14,15,133.6,1,0,0,0,0,0,22,0,5,12,4.0,14.6,5,5,4,12.75,9.4,-0.8,-3.12,0
4,3,4,8,0,15,49,13,10,9,11,17,133.5,1,0,0,0,0,0,18,0,6,7,6.0,12.5,6,6,6,12.166666666666666,10.8,1.4,1.74,1
4,0,1,5,0,15,46,13,9,10,19,21,128.0,1,0,0,1,0,1,19,0,6,6,6.0,14.0,6,8,6,13.125,10.8,1.4,1.74,1
4,3,6,11,0,15,40,13,16,9,11,12,127.2,1,0,0,1,0,1,19,0,7,7,7.0,13.801428571428572,8,8,8,14.575,11.1,0.6,2.02,1
4,8,1,3,0,8,67,13,9,9,0,12,150.0,0,0,1,0,0,0,25,0,6,7,6.0,14.428571428571429,6,7,6,13.666666666666666,10.8,1.4,1.74,1
4,17,4,11,0,6,42,13,24,9,17,21,127.8,1,0,0,1,0,1,18,0,7,7,6.0,14.35,7,7,6,14.35,7.6,2.6,0.32,1
4,3,1,5,0,15,46,13,10,9,19,21,125.2,1,0,0,1,0,0,19,0,6,6,6.0,14.333333333333334,6,6,6,13.5,12.7,3.7,-1.7,1
3,14,1,14,1,5,4,13,28,28,18,20,100.0,0,0,0,1,0,0,34,0,6,9,6.0,13.333333333333334,6,6,6,11.833333333333334,7.6,2.6,0.32,1
4,3,1,2,0,15,76,13,16,16,5,6,151.4,1,0,0,0,0,0,19,0,10,12,10.5,13.0,10,14,11,13.25,8.9,1.4,3.51,1
4,0,1,6,0,15,90,13,9,9,19,21,160.15000000000003,1,0,0,1,0,1,18,0,6,8,6.0,14.5,6,11,4,13.0,13.9,-0.3,0.79,1
4,4,1,11,0,15,29,13,10,10,5,6,118.0,1,0,0,1,0,1,19,0,8,8,7.0,11.82,8,8,7,11.82,10.8,1.4,1.74,1
4,0,2,8,0,15,59,13,16,16,5,19,140.2,1,0,0,1,0,0,20,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,16.2,0.3,-0.92,0
3,14,1,14,1,15,54,13,10,10,11,3,128.5,0,0,0,1,0,1,34,0,6,6,5.0,12.4,6,7,6,12.666666666666666,9.4,-0.8,-3.12,1
4,3,1,8,0,15,47,13,24,8,19,5,131.5,1,0,0,1,0,0,18,0,6,7,6.0,12.571428571428571,6,8,6,11.857142857142858,13.9,-0.3,0.79,1
4,3,5,11,0,15,48,13,24,24,11,12,132.6,1,0,0,1,0,1,18,0,7,7,7.0,13.857142857142858,8,8,8,14.9,13.9,-0.3,0.79,1
4,3,1,13,0,15,37,13,9,24,18,12,122.1,1,0,0,1,0,0,18,0,6,9,5.0,11.833333333333334,6,7,5,13.8,13.9,-0.3,0.79,1
4,0,1,6,0,15,39,13,16,9,0,5,133.0,1,0,0,1,0,0,19,0,6,6,6.0,14.666666666666666,6,8,6,13.666666666666666,12.4,0.5,1.79,1
0,14,1,14,1,15,49,13,9,9,9,10,127.0,0,0,0,0,0,0,34,0,4,4,0.0,7.3999999999999995,5,10,0,6.874999999999999,10.8,1.4,1.74,0
4,0,2,11,0,15,52,13,20,24,17,1,136.4,1,0,0,1,0,0,19,0,7,9,7.0,13.422222222222224,8,11,7,12.18888888888889,15.5,2.8,-4.06,1
